backbone,display,concept,lang,lang_name,low_resource,iou_cluster_mask,iou_thresh_0.15,iou_thresh_0.20,iou_thresh_0.25,iou_pct_90,iou_pct_95,iou_pct_99,spearman,pearson,peak_ref,peak_lang,mean_ref,mean_lang,peak_ratio_lang_over_ref,n_clusters_ref,n_clusters_lang,center_dist_symmetric,n_samples,family
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_sign,en,English,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999599797386,0.2075428999605633,0.2075428999605633,0.14734194420632862,0.14734194420632862,1.0,5.719047619047619,5.719047619047619,0.0,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_sign,es,Spanish,False,0.6487130539278503,0.5617711432193573,0.36862827496756795,1.0,0.5505592159782249,0.48483700448047523,0.4099542012152519,0.9263908146056324,0.9385222809655326,0.2075428999605633,0.19777588418551853,0.14734194420632862,0.13369185413633075,0.9535882423765587,5.719047619047619,5.919047619047619,22.435501642686575,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_sign,eu,Basque,True,0.5248277857058437,0.5776016775873902,0.303788071398743,0.9952380952380953,0.4101815753325706,0.3372531449930395,0.2565587368348069,0.8261130021668215,0.8498645237513951,0.2075428999605633,0.20496753745135807,0.14734194420632862,0.13814079009351277,0.9891351141044538,5.719047619047619,5.904761904761905,30.98974488645685,210.0,Isolate
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_sign,fr,French,False,0.6282385376092805,0.604278377855593,0.3915621175760093,1.0,0.5244340912784664,0.4559072647906075,0.3587982963563772,0.9007685007350354,0.913521500144686,0.2075428999605633,0.19530780684380306,0.14734194420632862,0.13793224334007217,0.9416866457371517,5.719047619047619,5.8238095238095235,24.557650791921574,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_sign,it,Italian,False,0.5981913074329025,0.5019387057899717,0.3486823887465271,1.0,0.4934925650775272,0.4245770648870438,0.325374624374148,0.8930276978248587,0.9078822717780158,0.2075428999605633,0.19677510084140867,0.14734194420632862,0.13046014720485324,0.9489034512979571,5.719047619047619,6.161904761904762,25.68658186236213,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_sign,lb,Luxembourgish,True,0.2588474232855046,0.37090730539881417,0.29059561891221747,1.0,0.13967169037566082,0.09393047924834015,0.04459718336262354,0.357421943998281,0.37312473607737395,0.2075428999605633,0.18522415856520336,0.14734194420632862,0.1425215421687989,0.8958598749293538,5.719047619047619,5.895238095238096,45.01679696760272,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_sign,pt,Portuguese,False,0.6141020656482765,0.49885245976737397,0.36469247475554567,1.0,0.5121085945681628,0.4491738066167336,0.3646752036245737,0.9058882585997389,0.9214144439924331,0.2075428999605633,0.199556155644712,0.14734194420632862,0.1294889605471066,0.9623080812961712,5.719047619047619,6.0285714285714285,24.00351099937817,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_sign,ru,Russian,False,0.5165620996084415,0.44633382620075934,0.29319006630786815,1.0,0.39144539664455474,0.31706395779237506,0.23267115794527188,0.8080004680466311,0.8318870328721546,0.2075428999605633,0.19506697058677674,0.14734194420632862,0.12902213476953053,0.9413574065903022,5.719047619047619,5.785714285714286,30.90798044497907,210.0,Slavic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_sign,zh-CN,Chinese (Simp.),False,0.5145144825918958,0.6778373985017168,0.23245407254390954,0.9714285714285714,0.3905329959090093,0.3232175400842572,0.2510603863617554,0.8181154284519769,0.8422368885505767,0.2075428999605633,0.2219565700207438,0.14734194420632862,0.15381112520893414,1.0708027198054324,5.719047619047619,5.495238095238095,30.822137126004513,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_sign,zh-TW,Chinese (Trad.),False,0.5593178690760553,0.6086569418425833,0.33977670791894826,0.9904761904761905,0.4571394395903627,0.39853448555576965,0.31588348299683877,0.8541379144721569,0.8767738897176016,0.2075428999605633,0.20660556803146998,0.14734194420632862,0.13841062982877095,0.9964991693884474,5.719047619047619,5.890476190476191,27.886437194257617,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bicycle,ar,Arabic,True,0.48617377191290273,0.23635605617330493,0.5918406039357662,1.0,0.3866499401203996,0.31932190418490297,0.2382279599228413,0.7387059824933054,0.764141004993802,0.17625248510213126,0.19651312991267159,0.11884622967668942,0.14153979182952925,1.1174288210858976,5.785714285714286,5.614285714285714,33.40287468259994,210.0,Semitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bicycle,ca,Catalan,False,0.6981993052657389,0.3528565487396666,0.8457895344297727,1.0,0.6076272891223008,0.5350604429548781,0.4584012135825333,0.9233319167655046,0.9311355900196802,0.17625248510213126,0.18910204477253414,0.11884622967668942,0.13468383830927666,1.0745518313031568,5.785714285714286,5.757142857142857,22.525309256681144,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bicycle,de,German,False,0.620142200774382,0.4065704744219357,0.8884508276749655,1.0,0.5168157533491873,0.43206731580941177,0.35466194968995063,0.8719642728434962,0.88685858022599,0.17625248510213126,0.18492689012061983,0.11884622967668942,0.129411322055828,1.0505854277823805,5.785714285714286,5.942857142857143,25.79068908011234,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bicycle,en,English,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999611150651,0.17625248510213126,0.17625248510213126,0.11884622967668942,0.11884622967668942,1.0,5.785714285714286,5.785714285714286,0.0,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bicycle,es,Spanish,False,0.6981993052657389,0.3528565487396666,0.8457895344297727,1.0,0.6076272891223008,0.5350604429548781,0.4584012135825333,0.9233319167655046,0.9311355900196802,0.17625248510213126,0.18910204477253414,0.11884622967668942,0.13468383830927666,1.0745518313031568,5.785714285714286,5.757142857142857,22.525309256681144,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bicycle,eu,Basque,True,0.59628561518245,0.4319017200306494,0.9336645962732919,1.0,0.5084991704592314,0.427305196896493,0.33940540825580856,0.8451717986085618,0.8606821886130742,0.17625248510213126,0.1759912167276655,0.11884622967668942,0.11388740628248169,0.999825728136471,5.785714285714286,5.785714285714286,28.60737630660908,210.0,Isolate
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bicycle,fr,French,False,0.6761623559045166,0.3595410032651049,0.8429093934132681,1.0,0.5845837574431308,0.5117483932337207,0.42916677223861127,0.9079279999522178,0.9182183410440172,0.17625248510213126,0.1886018293244498,0.11884622967668942,0.13442400782590821,1.0715232095417018,5.785714285714286,5.9,23.78641908791862,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bicycle,it,Italian,False,0.6585093017640579,0.4390194551327201,0.9687807881773399,1.0,0.549759011962428,0.48345727605178634,0.3787658015498289,0.8997009849643892,0.9099413820675442,0.17625248510213126,0.1723950471196856,0.11884622967668942,0.11537995771283195,0.9792590902570263,5.785714285714286,5.857142857142857,24.519759558421047,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bicycle,lb,Luxembourgish,True,0.5167583359022665,0.08650443446496853,0.9761904761904762,1.0,0.41214266340100086,0.3352816326659706,0.2619041088066924,0.7726517103944628,0.7909302989641825,0.17625248510213126,0.15368111193889664,0.11884622967668942,0.09955707330788885,0.8736795279537651,5.785714285714286,6.4,30.962378315955046,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bicycle,pt,Portuguese,False,0.6785475127649203,0.3362771464091261,0.8322565891659354,1.0,0.5888126070223335,0.5073383533811467,0.42239746380463533,0.9056899091230179,0.9154189044520968,0.17625248510213126,0.1907742644349734,0.11884622967668942,0.1347729095036075,1.0841819589774688,5.785714285714286,5.666666666666667,23.623378440874724,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bicycle,ru,Russian,False,0.5621002258769302,0.2629294139630608,0.6978269812885666,1.0,0.4551322617998506,0.374942178487896,0.300177460820976,0.8097509223497097,0.8262735818113599,0.17625248510213126,0.19463203790641967,0.11884622967668942,0.13993996069544837,1.1068632372312446,5.785714285714286,5.442857142857143,32.34829634408778,210.0,Slavic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bicycle,zh-CN,Chinese (Simp.),False,0.5704162724211125,0.21516027840237723,0.4070210939979515,1.0,0.45564699496738453,0.385483130739441,0.28858838344319093,0.8287374582143191,0.8453353725728534,0.17625248510213126,0.20394981460911887,0.11884622967668942,0.1458108116118681,1.1596636630183572,5.785714285714286,5.538095238095238,28.03021042901845,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bicycle,zh-TW,Chinese (Trad.),False,0.5861292004512574,0.36329234175563757,0.8256550251142585,1.0,0.48303594430511754,0.3969131436267254,0.3146011102394066,0.8445362871645177,0.8588428627877008,0.17625248510213126,0.18940436314968837,0.11884622967668942,0.1314131148159504,1.0768216352542592,5.785714285714286,5.761904761904762,28.37070906034374,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,motorcycle,ar,Arabic,True,0.5168716995152333,0.7127907291251165,0.2679959644084072,1.0,0.38844908907258,0.32666085279278545,0.23901715082423766,0.8125985552539672,0.8369535579567864,0.20372330290930613,0.2075497729437692,0.15128332411959058,0.15182557074087008,1.0202323114657936,5.728571428571429,5.309523809523809,32.10521191445815,210.0,Semitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,motorcycle,ca,Catalan,False,0.6673847069858476,0.802863652306727,0.4400548460255357,1.0,0.5676982397277582,0.5193112918574201,0.4327749170589913,0.9201422130013405,0.9320143469742366,0.20372330290930613,0.20520073558603014,0.15128332411959058,0.152700689576921,1.0079696040982389,5.728571428571429,5.819047619047619,22.677139774952774,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,motorcycle,de,German,False,0.6389651671910507,0.7601773596400578,0.4214548517797069,1.0,0.5190058672592887,0.46590638606629553,0.37928369667114553,0.9054260820617788,0.9188928314617701,0.20372330290930613,0.20388414136001043,0.15128332411959058,0.14803225458377883,1.0013671177278665,5.728571428571429,5.623809523809523,23.658570032160387,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,motorcycle,en,English,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999577090853,0.20372330290930613,0.20372330290930613,0.15128332411959058,0.15128332411959058,1.0,5.728571428571429,5.728571428571429,0.0,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,motorcycle,es,Spanish,False,0.6673847069858476,0.802863652306727,0.4400548460255357,1.0,0.5676982397277582,0.5193112918574201,0.4327749170589913,0.9201422130013405,0.9320143469742366,0.20372330290930613,0.20520073558603014,0.15128332411959058,0.152700689576921,1.0079696040982389,5.728571428571429,5.819047619047619,22.677139774952774,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,motorcycle,eu,Basque,True,0.4978049310219817,0.270045779355809,0.3801940678577185,1.0,0.3866261522342183,0.32876126483046203,0.2578356717431336,0.7951117933192785,0.8209650295121329,0.20372330290930613,0.1813065425980659,0.15128332411959058,0.12571298923520816,0.8906938797055045,5.728571428571429,6.0285714285714285,31.429029662353596,210.0,Isolate
dense_clip_xlmr_base,XLM-R base + ViT-B/32,motorcycle,fr,French,False,0.6106447749801801,0.724769980657475,0.4204803209614408,1.0,0.48929949640378106,0.4355870589193211,0.3499372296778068,0.8886570337762889,0.903987659726824,0.20372330290930613,0.19900874133620944,0.15128332411959058,0.14672960805751029,0.9777093822060311,5.728571428571429,5.680952380952381,25.70664119427471,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,motorcycle,it,Italian,False,0.6211381920633942,0.4863540040190517,0.38997215167564137,1.0,0.5108657344697306,0.45378949220282916,0.3688730536470992,0.8980221097108448,0.9123241177627018,0.20372330290930613,0.19040905364922114,0.15128332411959058,0.1344753737960543,0.9352916926035955,5.728571428571429,5.947619047619048,24.55364973436967,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,motorcycle,lb,Luxembourgish,True,0.5596531514448568,0.6472138221602892,0.08699648012012265,1.0,0.42758017403205884,0.3624332688835092,0.27887964734112886,0.8555227924902573,0.8751748709451584,0.20372330290930613,0.22039607507841927,0.15128332411959058,0.17148576492354983,1.0832360088314108,5.728571428571429,5.5,30.365603884776966,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,motorcycle,pt,Portuguese,False,0.6432120652987906,0.79031592446368,0.36641375880781557,1.0,0.5356127504571246,0.486463452444365,0.40478996857760374,0.9087603075739303,0.9221856653690338,0.20372330290930613,0.20681502442984354,0.15128332411959058,0.15339581058138893,1.016038928384668,5.728571428571429,5.704761904761905,24.2672513249996,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,motorcycle,ru,Russian,False,0.5466570453261153,0.7326052391716974,0.2792901919625792,1.0,0.41599230937088544,0.34770613678934104,0.2779797213600997,0.8339474331868569,0.8548149565855662,0.20372330290930613,0.2066559695062183,0.15128332411959058,0.15385325281392961,1.0157092386092357,5.728571428571429,5.523809523809524,31.766315459058628,210.0,Slavic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,motorcycle,zh-CN,Chinese (Simp.),False,0.5407624148481746,0.7088989949185739,0.08565393217704492,0.9809523809523809,0.41023582419235916,0.3467139331383479,0.28308355072060176,0.8464467983400317,0.8708538699717748,0.20372330290930613,0.22364947831346876,0.15128332411959058,0.1651327215489887,1.099249161669399,5.728571428571429,5.023809523809524,31.601181754845932,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,motorcycle,zh-TW,Chinese (Trad.),False,0.5508828701032938,0.7312037534615173,0.2711737801242998,1.0,0.43188851178147514,0.37078893016879966,0.3046502232943789,0.8554060098305859,0.8792819136664981,0.20372330290930613,0.21137952705224355,0.15128332411959058,0.15144039069612822,1.0386478625658504,5.728571428571429,5.304761904761905,28.888082558160583,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,road,ar,Arabic,True,0.6133368763047033,0.7139983758160972,0.1465658900256839,0.8774273345701917,0.48206533088358017,0.4140468680367184,0.34124798613654167,0.9066755624213106,0.9299468582584745,0.21131419305290494,0.23310601193280447,0.14823851010629108,0.16545218442167556,1.104159743941529,5.6571428571428575,5.576190476190476,27.169458488893422,210.0,Semitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,road,ca,Catalan,False,0.6515045859063142,0.7990964228599626,0.38765308955001604,0.9904761904761905,0.5424347034844492,0.48021159998600527,0.3990342867896946,0.9282213254658608,0.9458721461750212,0.21131419305290494,0.21719302989187694,0.14823851010629108,0.14716505592777615,1.0286368890143331,5.6571428571428575,5.7,24.860888408696614,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,road,de,German,False,0.6173034764526852,0.7773729632085351,0.15936032692073507,0.8433531746031747,0.5139256151241699,0.44295723978778184,0.37875694015537326,0.9086054672337639,0.9283908509072804,0.21131419305290494,0.23321684364761625,0.14823851010629108,0.15583086875932559,1.1047168006742227,5.6571428571428575,5.333333333333333,28.116944224379036,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,road,en,English,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999608312334,0.21131419305290494,0.21131419305290494,0.14823851010629108,0.14823851010629108,1.0,5.6571428571428575,5.6571428571428575,0.0,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,road,es,Spanish,False,0.6515045859063142,0.7990964228599626,0.38765308955001604,0.9904761904761905,0.5424347034844492,0.48021159998600527,0.3990342867896946,0.9282213254658608,0.9458721461750212,0.21131419305290494,0.21719302989187694,0.14823851010629108,0.14716505592777615,1.0286368890143331,5.6571428571428575,5.7,24.860888408696614,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,road,eu,Basque,True,0.30294083525669174,0.010765397308574032,0.15714285714285714,0.9952380952380953,0.18712522917476293,0.13039809979838837,0.0889607883415034,0.30166790062367166,0.25980722618599733,0.21131419305290494,0.14948192061412902,0.14823851010629108,0.09626932832456771,0.7096399928336048,5.6571428571428575,4.966666666666667,49.84846993691828,210.0,Isolate
dense_clip_xlmr_base,XLM-R base + ViT-B/32,road,fr,French,False,0.7049485246383954,0.8285134433213136,0.4529187982512325,0.9907142857142858,0.6051691407560731,0.5490913527726222,0.5054799038827714,0.9514493584800865,0.9641400095962342,0.21131419305290494,0.2141897223535038,0.14823851010629108,0.14692592007063685,1.0141296664651709,5.6571428571428575,5.714285714285714,22.342506766239023,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,road,it,Italian,False,0.6630954008875702,0.7594050324025463,0.3906195189919791,0.9952380952380953,0.5587732064575522,0.49193832534067755,0.4307046938787071,0.9329262714889183,0.9496861435118176,0.21131419305290494,0.2143659838608333,0.14823851010629108,0.14098584197816394,1.0149754162894031,5.6571428571428575,5.628571428571429,24.749956873822104,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,road,lb,Luxembourgish,True,0.23507339202654537,0.05319118250198417,0.15716696042542294,0.9952380952380953,0.13783877822711377,0.08158909062880945,0.03166480219536025,0.1736964927657972,0.15111037537766,0.21131419305290494,0.16410348571482158,0.14823851010629108,0.10790899037605241,0.779036755945475,5.6571428571428575,5.019047619047619,51.171954392769784,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,road,pt,Portuguese,False,0.6952809493965181,0.8175391255521298,0.3716393087744215,0.9764285714285715,0.5906965561297758,0.5259120324650128,0.4400696887904378,0.9462541068297785,0.958486738375255,0.21131419305290494,0.22007277820791518,0.14823851010629108,0.1518095935739222,1.0419081385362403,5.6571428571428575,5.685714285714286,22.897203198812097,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,road,ru,Russian,False,0.600467573103226,0.7181060843237089,0.3450089560117968,0.9904761904761905,0.4712372916235373,0.40852280187803136,0.33883897201145974,0.9001548140554267,0.9224210739135742,0.21131419305290494,0.21097311441387448,0.14823851010629108,0.13931882750420344,0.9992004336708292,5.6571428571428575,5.614285714285714,28.542921963411548,210.0,Slavic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,road,zh-CN,Chinese (Simp.),False,0.571688822580044,0.7415030205135813,0.14191648970165424,0.7770332911925831,0.4434626623549998,0.37210112794377675,0.2913830138748501,0.888251874525379,0.9172427904038202,0.21131419305290494,0.23659262415908633,0.14823851010629108,0.16135807938518978,1.1208118236178568,5.6571428571428575,5.333333333333333,29.614482121259435,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,road,zh-TW,Chinese (Trad.),False,0.6060949137049562,0.7409823980576884,0.17494709635725572,0.8448007774538386,0.48670854810175807,0.41751135340590123,0.33514214798838293,0.9053121819534302,0.9279902205580757,0.21131419305290494,0.23302908128216154,0.14823851010629108,0.161538301301854,1.103866032813189,5.6571428571428575,5.442857142857143,26.8020643868845,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,building,ar,Arabic,True,0.6496473886143419,0.7231248989496536,0.3012219249529246,0.9526201689466995,0.5809836490483987,0.5178543034021371,0.43372917231354086,0.8599410680503857,0.8775060841015407,0.21266074109645117,0.2261153343887556,0.15234232261067346,0.1601703744559061,1.0643440070963752,5.3,5.309523809523809,27.58901682636166,210.0,Semitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,building,ca,Catalan,False,0.6737482720694848,0.3614706811354905,0.18623048094799538,0.9904761904761905,0.6174257960641739,0.5496328348504754,0.4235219168209653,0.9072491026047405,0.9181546171506246,0.21266074109645117,0.19373266029925573,0.15234232261067346,0.12495518284184592,0.9113435400358967,5.3,5.4904761904761905,28.58846413202254,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,building,de,German,False,0.6972486956948418,0.6234703688927749,0.3218301937327221,0.9904761904761905,0.6252650970761575,0.5501426340931284,0.43124477773147885,0.9091704584744474,0.920824921131134,0.21266074109645117,0.20422275392782122,0.15234232261067346,0.1403535913853418,0.961042020548314,5.3,5.6,25.452066792179366,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,building,en,English,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999969062351,0.21266074109645117,0.21266074109645117,0.15234232261067346,0.15234232261067346,1.0,5.3,5.3,0.0,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,building,es,Spanish,False,0.7013208046769827,0.4521369597536325,0.2848671617421141,0.9904761904761905,0.637889249657836,0.5709297272982236,0.4757482277948659,0.9259746104942219,0.9341549944309961,0.21266074109645117,0.20142728147052583,0.15234232261067346,0.1290026319878442,0.9473710194046855,5.3,5.309523809523809,26.325948344717332,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,building,eu,Basque,True,0.6044655677181363,0.6458668736915343,0.25155816292298694,0.9904761904761905,0.5175862003626545,0.4373294173984861,0.3262351663760506,0.8181211748038438,0.834787487699872,0.21266074109645117,0.2031952190257254,0.15234232261067346,0.14515524531404178,0.9565484961225398,5.3,5.328571428571428,31.99510406194345,210.0,Isolate
dense_clip_xlmr_base,XLM-R base + ViT-B/32,building,fr,French,False,0.7007441575534583,0.4721804111284639,0.2569277991787193,0.9904761904761905,0.6537010970680661,0.5779523109422036,0.4762047486231203,0.9231773120932459,0.9317321309021541,0.21266074109645117,0.19913304497798284,0.15234232261067346,0.13177172630315737,0.9367385567262266,5.3,5.485714285714286,23.737683111413645,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,building,it,Italian,False,0.7013208046769827,0.4521369597536325,0.2848671617421141,0.9904761904761905,0.637889249657836,0.5709297272982236,0.4757482277948659,0.9259746104942219,0.9341549944309961,0.21266074109645117,0.20142728147052583,0.15234232261067346,0.1290026319878442,0.9473710194046855,5.3,5.309523809523809,26.325948344717332,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,building,lb,Luxembourgish,True,0.3840986514723837,0.021626062256377265,0.12380952380952381,0.9904761904761905,0.30310593143797465,0.23259541648642704,0.13505889585885722,0.5793362964747757,0.6052041661349081,0.21266074109645117,0.15125132721094858,0.15234232261067346,0.09795743305058706,0.7131312439539681,5.3,5.538095238095238,43.721012278037854,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,building,pt,Portuguese,False,0.6847280838814892,0.5945232966326953,0.34951842218480905,0.9907547662575085,0.616984857158539,0.5485554974861858,0.41594694346252814,0.9079697813533048,0.9178625024500348,0.21266074109645117,0.20812107310408637,0.15234232261067346,0.13827916295045897,0.9791547041181506,5.3,5.371428571428571,26.436407368967558,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,building,ru,Russian,False,0.6107997255772686,0.4488139760233679,0.19588011670789804,0.9904761904761905,0.5392791151466194,0.4695692421738283,0.36756742236268714,0.8235904520318954,0.8408793551581246,0.21266074109645117,0.19658500949541727,0.15234232261067346,0.13300786894701777,0.9253929863713521,5.3,5.576190476190476,31.33124666447115,210.0,Slavic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,building,zh-CN,Chinese (Simp.),False,0.5731749922547085,0.6820757427328062,0.3512363806798424,0.9857142857142858,0.5238551268272145,0.45571393906839297,0.36340290640732453,0.7852859367713609,0.804584219626018,0.21266074109645117,0.2148804980374518,0.15234232261067346,0.15156623792080653,1.0117412764613143,5.3,5.928571428571429,31.51107545219546,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,building,zh-TW,Chinese (Trad.),False,0.65707931419187,0.6896256230953656,0.3790775712847278,0.9766681594267801,0.5934786383354019,0.5173673909172478,0.4298540663117907,0.8844472513457047,0.898286854936963,0.21266074109645117,0.21451047169310705,0.15234232261067346,0.14505422164996465,1.0093723149707725,5.3,5.704761904761905,27.070315451844795,210.0,Sinitic
dense_clip_xlmr_large,XLM-R large + ViT-H/14,car,ar,Arabic,True,0.58642647502229,0.16070500650305092,0.4823723679991573,1.0,0.4753198825751429,0.4029928908151379,0.28974684409379037,0.9110692666375796,0.9441872815291087,0.1999038706932749,0.17831971318948836,0.13218538495046753,0.1049774377473763,0.892162432771016,17.30952380952381,18.4,15.668720381572266,210.0,Semitic
